iso_code,year,rateofoutofschoolMF
40322,1975,40.16151
40322,1976,38.63894
40322,1977,37.59047
40322,1978,36.55387
40322,1979,34.73178
40322,1980,33.31561
40322,1981,32.62614
40322,1982,31.9986
40322,1983,31.31273
40322,1984,30.12406
40322,1985,29.54071
40322,1986,28.53325
40322,1987,27.28709
40322,1988,26.5582
40322,1989,26.47622
40322,1990,25.98168
40322,1991,25.34482
40322,1992,27.94758
40322,1993,27.40884
40322,1994,25.03402
40322,1995,25.74066
40322,1996,23.35911
40322,1997,22.62972
40322,1998,21.72826
40322,1999,20.46874
40322,2000,19.43295
40322,2001,17.87477
40322,2002,16.79178
40322,2003,16.27841
40322,2004,15.7623
40322,2005,15.31654
40322,2006,14.63138
40322,2007,14.56051
40322,2008,13.57166
40322,2009,13.02874
40322,2010,11.78736
40322,2011,11.68
40322,2012,10.78014
40322,2013,11.7714
40360,1970,17.10788
40360,1971,16.71763
40360,1972,16.24127
40360,1973,15.59961
40360,1974,15.07893
40360,1975,14.99778
40360,1976,14.40965
40360,1977,13.52492
40360,1978,13.04686
40360,1979,11.60235
40360,1980,11.30226
40360,1981,10.31606
40360,1982,10.21907
40360,1983,10.1425
40360,1984,10.11685
40360,1985,9.77577
40360,1986,9.76454
40360,1987,9.69288
40360,1988,9.92837
40360,1989,10.64127
40360,1990,10.14743
40360,1991,9.81311
40360,1992,8.9103
40360,1993,8.67213
40360,1994,9.10416
40360,1995,9.19688
40360,1996,8.74019
40360,1997,8.32282
40360,1998,7.14508
40360,1999,6.13773
40360,2000,5.63998
40360,2001,5.37656
40360,2002,4.56978
40360,2003,4.79286
40360,2004,4.82277
40360,2005,5.05227
40360,2006,5.24944
40360,2007,5.40621
40360,2008,5.97511
40360,2009,5.65273
40360,2010,5.65778
40360,2011,5.88427
40360,2012,6.38269
40360,2013,6.49639
40354,1973,25.86512
40354,1974,25.44693
40354,1975,25.54768
40354,1976,23.97665
40354,1977,23.87603
40354,1978,24.41107
40354,1979,21.72802
40354,1980,21.36078
40354,1981,21.80195
40354,1982,21.31302
40354,1983,21.36726
40354,1984,19.11581
40354,1985,19.35282
40354,1986,18.37955
40354,1987,17.58093
40354,1988,16.85156
40354,1989,17.19995
40354,1990,16.29864
40354,1991,16.41034
40354,1992,18.86253
40354,1993,19.6584
40354,1994,19.81927
40354,1995,19.91189
40354,1996,19.63599
40354,1997,18.61405
40354,1998,16.77718
40354,1999,15.40262
40354,2000,14.28104
40354,2001,12.90295
40354,2002,11.93867
40354,2003,11.17209
40354,2004,10.72853
40354,2005,10.23409
40354,2006,10.15958
40354,2007,9.80119
40354,2008,9.15432
40354,2009,8.75398
40354,2010,7.18217
40354,2011,6.64887
40354,2012,6.52097
40354,2013,9.10158
40365,1999,5.60836
40365,2000,5.41329
40365,2001,5.4833
40365,2002,5.72599
40365,2003,6.39571
40365,2004,5.9099
40365,2005,5.92012
40365,2006,5.96923
40365,2007,6.85361
40365,2008,7.23896
40365,2009,7.56683
40365,2010,7.42121
40365,2011,6.82216
40365,2012,6.18619
40365,2013,6.41156
40314,1970,17.27674
40314,1971,16.8807
40314,1972,16.39439
40314,1973,15.74271
40314,1974,15.21404
40314,1975,15.12993
40314,1976,14.53475
40314,1977,13.64125
40314,1978,13.15262
40314,1979,11.66768
40314,1980,11.34848
40314,1981,10.31566
40314,1982,10.18278
40314,1983,10.10578
40314,1984,10.08038
40314,1985,9.73632
40314,1986,9.72577
40314,1987,9.65421
40314,1988,9.89256
40314,1989,10.61272
40314,1990,10.11478
40314,1991,9.77816
40314,1992,8.86813
40314,1993,8.62878
40314,1994,9.06534
40314,1995,9.15954
40314,1996,8.69979
40314,1997,8.2797
40314,1998,7.10536
40314,1999,6.09186
40314,2000,5.59102
40314,2001,5.32612
40314,2002,4.51474
40314,2003,4.73993
40314,2004,4.77115
40314,2005,5.00327
40314,2006,5.20285
40314,2007,5.36152
40314,2008,5.93456
40314,2009,5.61152
40314,2010,5.62223
40314,2011,5.83275
40314,2012,6.3408
40314,2013,6.45811
40030,1970,29.1345
40030,1971,29.16912
40030,1972,28.33371
40030,1973,25.73684
40030,1974,24.60562
40030,1975,23.17761
40030,1976,22.3559
40030,1977,22.17766
40030,1978,23.56521
40030,1979,23.16454
40030,1980,22.22191
40030,1981,21.22983
40030,1982,20.72041
40030,1983,20.2877
40030,1984,19.73988
40030,1985,18.72545
40030,1986,17.65725
40030,1987,17.0852
40030,1988,16.5529
40030,1989,15.92893
40030,1990,15.44027
40030,1991,15.33092
40030,1992,15.65874
40030,1993,15.49953
40030,1994,15.45517
40030,1995,16.04005
40030,1996,16.24207
40030,1997,16.05251
40030,1998,14.76772
40030,1999,13.08826
40030,2000,12.26652
40030,2001,11.93876
40030,2002,11.6875
40030,2003,10.33484
40030,2004,9.67653
40030,2005,9.26368
40030,2006,8.98061
40030,2007,7.69768
40030,2008,7.81197
40030,2009,7.75588
40030,2010,7.4669
40030,2011,7.64707
40030,2012,7.78634
40030,2013,7.94604
40387,1993,5.31988
40387,1994,6.28782
40387,1995,7.78157
40387,1996,7.46736
40387,1997,8.4237
40387,1998,8.74901
40387,1999,8.25439
40387,2000,7.47829
40387,2001,5.25165
40387,2002,3.69506
40387,2003,4.82923
40387,2004,4.14818
40387,2005,7.18819
40387,2006,6.97813
40387,2007,7.16586
40387,2008,6.86957
40387,2009,6.46897
40387,2010,5.6621
40387,2011,4.77963
40387,2012,4.33538
40387,2013,4.34643
40358,1988,31.58316
40358,1989,29.86016
40358,1990,31.22192
40358,1991,31.51358
40358,1992,30.36282
40358,1993,27.58996
40358,1994,25.91457
40358,1995,25.80251
40358,1996,26.96506
40358,1997,26.33026
40358,1998,24.37822
40358,1999,27.76659
40358,2000,30.34436
40358,2001,34.54104
40358,2002,36.57761
40358,2003,39.81085
40358,2004,40.88725
40358,2005,41.05323
40358,2006,42.75607
40358,2007,42.16852
40358,2008,41.01262
40358,2009,32.84078
40358,2010,25.21972
40358,2011,17.91061
40358,2012,11.01528
40358,2013,11.94355
40500,1972,11.02473
40500,1973,10.30131
40500,1974,10.48486
40500,1975,10.42259
40500,1976,9.88456
40500,1977,9.6744
40500,1978,9.2677
40500,1979,9.2788
40500,1980,5.99422
40500,1981,6.16458
40500,1982,5.42838
40500,1983,6.27845
40500,1984,6.68721
40500,1985,6.45799
40500,1986,5.25195
40500,1987,4.38088
40500,1988,3.70462
40500,1989,3.23285
40500,1990,2.8754
40500,1991,2.98464
40500,1992,3.95996
40500,1993,4.47195
40500,1994,4.59184
40500,1995,3.61675
40500,1996,3.37589
40500,1997,2.76495
40500,1998,2.09488
40500,1999,1.93853
40500,2000,1.89955
40500,2001,1.87949
40500,2002,2.97903
40500,2003,3.31661
40500,2004,4.0073
40500,2005,3.51673
40500,2006,2.90512
40500,2007,2.44508
40500,2008,2.2359
40500,2009,2.88789
40500,2010,3.50239
40500,2011,3.95176
40500,2012,4.02365
40500,2013,4.32197
40366,1970,28.04374
40366,1971,28.21055
40366,1972,27.40472
40366,1973,25.28043
40366,1974,24.55083
40366,1975,23.2839
40366,1976,22.45976
40366,1977,22.29248
40366,1978,23.23904
40366,1979,22.85961
40366,1980,21.72095
40366,1981,21.05759
40366,1982,20.7556
40366,1983,20.58213
40366,1984,20.38708
40366,1985,19.81147
40366,1986,19.0433
40366,1987,18.73421
40366,1988,18.14085
40366,1989,17.80536
40366,1990,17.62668
40366,1991,17.42299
40366,1992,17.83554
40366,1993,17.82531
40366,1994,17.77562
40366,1995,18.04353
40366,1996,18.17306
40366,1997,17.80272
40366,1998,16.82816
40366,1999,15.64785
40366,2000,14.78075
40366,2001,14.27333
40366,2002,13.8006
40366,2003,12.43774
40366,2004,11.71265
40366,2005,11.14584
40366,2006,10.59723
40366,2007,9.37177
40366,2008,9.16596
40366,2009,9.05467
40366,2010,8.84111
40366,2011,8.87292
40366,2012,8.86688
40366,2013,8.96778
19700,1972,9.16938
19700,1973,8.92798
19700,1974,9.28182
19700,1975,8.96288
19700,1976,8.29001
19700,1977,7.98146
19700,1978,7.58302
19700,1979,7.56163
19700,1980,5.56656
19700,1981,5.98491
19700,1982,5.51671
19700,1983,6.12121
19700,1984,6.31293
19700,1985,6.04413
19700,1986,5.28875
19700,1987,4.76489
19700,1988,4.33501
19700,1989,4.20722
19700,1990,4.0705
19700,1991,3.6827
19700,1992,4.20478
19700,1993,4.49278
19700,1994,4.53447
19700,1995,4.32242
19700,1996,4.17624
19700,1997,3.87128
19700,1998,3.26929
19700,1999,3.16789
19700,2000,2.91062
19700,2001,2.35151
19700,2002,2.71582
19700,2003,3.10997
19700,2004,3.55001
19700,2005,3.82296
19700,2006,3.36629
19700,2007,2.91857
19700,2008,2.6569
19700,2009,2.97208
19700,2010,3.26051
19700,2011,3.4899
19700,2012,3.53538
19700,2013,3.73403
40061,1972,11.02509
40061,1973,10.30165
40061,1974,10.48521
40061,1975,10.42295
40061,1976,9.8849
40061,1977,9.67474
40061,1978,9.26803
40061,1979,9.27913
40061,1980,5.99443
40061,1981,6.16481
40061,1982,5.42857
40061,1983,6.27869
40061,1984,6.68746
40061,1985,6.45824
40061,1986,5.25214
40061,1987,4.38104
40061,1988,3.70475
40061,1989,3.23296
40061,1990,2.87549
40061,1991,2.98474
40061,1992,3.96009
40061,1993,4.4721
40061,1994,4.592
40061,1995,3.61687
40061,1996,3.376
40061,1997,2.76503
40061,1998,2.09494
40061,1999,1.93858
40061,2000,1.89959
40061,2001,1.87954
40061,2002,2.97912
40061,2003,3.31671
40061,2004,4.00744
40061,2005,3.51684
40061,2006,2.90519
40061,2007,2.44514
40061,2008,2.23596
40061,2009,2.88795
40061,2010,3.5025
40061,2011,3.95186
40061,2012,4.02375
40061,2013,4.32208
40540,1972,60.33199
40540,1973,59.25392
40540,1974,57.52529
40540,1975,56.01254
40540,1976,55.04128
40540,1977,52.74757
40540,1978,50.2825
40540,1979,47.1463
40540,1980,44.81297
40540,1981,42.66135
40540,1982,41.20791
40540,1983,40.8003
40540,1984,41.45545
40540,1985,42.69533
40540,1986,44.3938
40540,1987,45.47197
40540,1988,46.21577
40540,1989,45.5251
40540,1990,46.11043
40540,1991,45.08327
40540,1992,45.38486
40540,1993,44.91269
40540,1994,44.55314
40540,1995,43.85252
40540,1996,45.09841
40540,1997,42.4001
40540,1998,41.19914
40540,1999,40.40345
40540,2000,38.18284
40540,2001,36.33411
40540,2002,34.70595
40540,2003,32.27041
40540,2004,30.50867
40540,2005,28.18436
40540,2006,26.56455
40540,2007,23.78044
40540,2008,22.92273
40540,2009,22.37916
40540,2010,22.18764
40540,2011,21.27252
40540,2012,20.70762
40540,2013,20.45011
40372,1971,5.17255
40372,1972,5.67062
40372,1973,6.04445
40372,1974,5.95596
40372,1975,5.80997
40372,1976,5.48969
40372,1977,5.45317
40372,1978,5.27502
40372,1979,5.37213
40372,1980,5.53696
40372,1981,6.38226
40372,1982,6.57942
40372,1983,6.97633
40372,1984,6.81508
40372,1985,6.5174
40372,1986,5.81246
40372,1987,5.55226
40372,1988,5.17584
40372,1989,5.3415
40372,1990,5.45858
40372,1991,4.79013
40372,1992,5.20514
40372,1993,5.03405
40372,1994,4.92422
40372,1995,5.16155
40372,1996,4.67318
40372,1997,4.45503
40372,1998,3.70968
40372,1999,3.6614
40372,2000,3.23247
40372,2001,2.24148
40372,2002,1.68946
40372,2003,2.10542
40372,2004,2.24534
40372,2005,3.26914
40372,2006,3.09688
40372,2007,2.93189
40372,2008,2.52547
40372,2009,2.24453
40372,2010,1.96337
40372,2011,1.80861
40372,2012,1.87717
40372,2013,2.07353
40346,1970,42.95969
40346,1971,43.20138
40346,1972,41.12975
40346,1973,37.82718
40346,1974,37.99588
40346,1975,36.68613
40346,1976,36.21197
40346,1977,34.75231
40346,1978,36.90229
40346,1979,37.09319
40346,1980,35.51387
40346,1981,34.47558
40346,1982,33.97185
40346,1983,32.41976
40346,1984,31.34848
40346,1985,31.44143
40346,1986,30.14512
40346,1987,31.18765
40346,1988,28.89869
40346,1989,26.45248
40346,1990,25.49793
40346,1991,24.68665
40346,1992,23.69478
40346,1993,22.13711
40346,1994,21.02981
40346,1995,21.02848
40346,1996,20.99849
40346,1997,21.14985
40346,1998,22.04902
40346,1999,21.55096
40346,2000,19.8245
40346,2001,19.37029
40346,2002,18.33745
40346,2003,14.1258
40346,2004,11.57752
40346,2005,9.79877
40346,2006,8.33084
40346,2007,6.43547
40346,2008,6.13833
40346,2009,6.084
40346,2010,5.37172
40346,2011,5.79462
40346,2012,5.81703
40346,2013,5.89322
40070,1970,28.08901
40070,1971,28.25554
40070,1972,27.44833
40070,1973,25.31764
40070,1974,24.5862
40070,1975,23.31622
40070,1976,22.48922
40070,1977,22.32094
40070,1978,23.26771
40070,1979,22.8859
40070,1980,21.75099
40070,1981,21.0833
40070,1982,20.77717
40070,1983,20.60386
40070,1984,20.40896
40070,1985,19.8324
40070,1986,19.06376
40070,1987,18.7539
40070,1988,18.15947
40070,1989,17.82269
40070,1990,17.64269
40070,1991,17.43636
40070,1992,17.84857
40070,1993,17.83707
40070,1994,17.78625
40070,1995,18.05507
40070,1996,18.18474
40070,1997,17.8129
40070,1998,16.83554
40070,1999,15.65518
40070,2000,14.7874
40070,2001,14.27971
40070,2002,13.80669
40070,2003,12.44228
40070,2004,11.71644
40070,2005,11.14905
40070,2006,10.59986
40070,2007,9.37302
40070,2008,9.16708
40070,2009,9.05528
40070,2010,8.84152
40070,2011,8.87165
40070,2012,8.86783
40070,2013,8.96903
40370,1970,11.91791
40370,1971,11.52846
40370,1972,11.56123
40370,1973,11.22173
40370,1974,11.22419
40370,1975,10.98786
40370,1976,10.6044
40370,1977,10.11501
40370,1978,9.61218
40370,1979,9.12551
40370,1980,9.32767
40370,1981,8.05584
40370,1982,8.39676
40370,1983,8.70877
40370,1984,8.92083
40370,1985,8.5064
40370,1986,9.16212
40370,1987,9.07746
40370,1988,9.18427
40370,1989,9.23425
40370,1990,8.86625
40370,1991,8.15123
40370,1992,7.1221
40370,1993,6.81004
40370,1994,7.42559
40370,1995,7.53603
40370,1996,7.14415
40370,1997,6.50078
40370,1998,4.99966
40370,1999,4.88231
40370,2000,4.42333
40370,2001,4.12392
40370,2002,3.45389
40370,2003,3.57387
40370,2004,3.35421
40370,2005,3.29798
40370,2006,3.46726
40370,2007,3.89366
40370,2008,4.89335
40370,2009,5.0927
40370,2010,5.3679
40370,2011,5.79665
40370,2012,6.45477
40370,2013,6.20009
40515,1976,10.84492
40515,1977,12.10137
40515,1978,14.08159
40515,1981,12.6902
40515,1982,12.60822
40515,1983,12.6808
40515,1984,12.29659
40515,1985,9.6863
40515,1986,7.36077
40515,1987,4.6615
40515,1988,3.73572
40515,1989,4.22847
40515,1990,4.30336
40515,1991,5.01847
40515,1992,6.45563
40515,1993,7.75732
40515,1994,8.8566
40515,1995,9.9635
40515,1996,10.51351
40515,1997,10.78746
40515,1998,8.07657
40515,1999,5.49352
40515,2000,5.21741
40515,2001,4.85133
40515,2002,4.69932
40515,2003,4.48317
40515,2004,4.80838
40515,2005,5.29434
40515,2006,5.6466
40515,2007,4.51405
40515,2008,4.39067
40515,2009,4.07074
40515,2010,4.02182
40515,2011,4.02455
40515,2012,4.20873
40515,2013,4.14058
40044,1970,60.0575
40044,1971,60.55048
40044,1972,57.01174
40044,1973,53.41587
40044,1974,52.24009
40044,1975,49.32374
40044,1976,47.13129
40044,1977,46.39603
40044,1978,45.78951
40044,1979,44.51829
40044,1980,42.919
40044,1981,42.24038
40044,1982,42.87357
40044,1983,42.58697
40044,1984,43.26116
40044,1985,44.24766
40044,1986,44.49816
40044,1987,45.22111
40044,1988,43.28927
40044,1989,43.71831
40044,1990,44.59651
40044,1991,43.20137
40044,1992,43.44182
40044,1993,43.45674
40044,1994,42.82028
40044,1995,41.63887
40044,1996,41.63614
40044,1997,39.95735
40044,1998,39.57567
40044,1999,39.68554
40044,2000,37.44234
40044,2001,35.2461
40044,2002,32.28956
40044,2003,28.99021
40044,2004,26.76888
40044,2005,24.47184
40044,2006,22.36167
40044,2007,20.50141
40044,2008,18.83496
40044,2009,18.08512
40044,2010,17.79752
40044,2011,16.98041
40044,2012,16.37269
40044,2013,16.21193
ERI,1992,79.96985
ERI,1994,77.12862
ERI,1995,76.07575
ERI,1996,74.53047
ERI,1997,74.15643
ERI,1999,68.85531
ERI,2000,63.73822
ERI,2001,61.61071
ERI,2002,56.43709
ERI,2003,51.70966
ERI,2004,49.00641
ERI,2005,47.45771
ERI,2006,48.13354
ERI,2007,52.86783
ERI,2008,56.19852
ERI,2009,59.46623
ERI,2010,61.71345
ERI,2011,59.42251
ERI,2012,57.36168
ERI,2013,59.35379
PRK,2009,3.02687
