GHO,GBDCHILDCAUSES,PUBLISHSTATE,year,region,code,agegroup,SEX,MGHEREG,Display Value,Numeric,Low,High,Comments
MORT_300,CH5,PUBLISHED,2012,AFR,GAB,MONTHS1-59,BTSX,,0,0.04907,,,
MORT_300,CH5,PUBLISHED,2001,EMR,SDN,MONTHS1-59,BTSX,,0,0.01131,,,
MORT_300,CH5,PUBLISHED,2002,SEAR,IND,MONTHS1-59,BTSX,,0,0.03745,,,
MORT_300,CH5,PUBLISHED,2007,WPR,MNG,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,EMR,MAR,MONTHS1-59,BTSX,,0,0.0026,,,
MORT_300,CH5,PUBLISHED,2013,EUR,IRL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,EUR,SVN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,AMR,TTO,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,EUR,SRB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,SEAR,IDN,MONTHS1-59,BTSX,,0.1,0.05176,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,WORLD,0,0.01446,,,
MORT_300,CH5,PUBLISHED,2010,EUR,GRC,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,EUR,ROU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AMR,BRA,MONTHS1-59,BTSX,,0,0.005,,,
MORT_300,CH5,PUBLISHED,2004,WPR,MHL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,AFR,TCD,MONTHS1-59,BTSX,,0,0.02282,,,
MORT_300,CH5,PUBLISHED,2012,EUR,FIN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,AFR,SLE,MONTHS1-59,BTSX,,0,0.01097,,,
MORT_300,CH5,PUBLISHED,2000,,,MONTHS1-59,BTSX,WORLD,0,0.02418,,,
MORT_300,CH5,PUBLISHED,2008,AMR,CHL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,EUR,AZE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,AFR,ZMB,MONTHS1-59,BTSX,,0,0.01059,,,
MORT_300,CH5,PUBLISHED,2012,AFR,NER,MONTHS1-59,BTSX,,0,0.01787,,,
MORT_300,CH5,PUBLISHED,2013,,,MONTHS1-59,BTSX,MDG_SEA,0,0.01874,,,
MORT_300,CH5,PUBLISHED,2006,AMR,VEN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,EMR,IRQ,MONTHS1-59,BTSX,,0,0.04856,,,
MORT_300,CH5,PUBLISHED,2007,AFR,CAF,MONTHS1-59,BTSX,,0,0.02072,,,
MORT_300,CH5,PUBLISHED,2009,EUR,TUR,MONTHS1-59,BTSX,,0,0.00128,,,
MORT_300,CH5,PUBLISHED,2011,AMR,GUY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,WBINC_LMINC,0,0.01825,,,
MORT_300,CH5,PUBLISHED,2008,EUR,KAZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,AFR,ETH,MONTHS1-59,BTSX,,0,0.02585,,,
MORT_300,CH5,PUBLISHED,2003,SEAR,MMR,MONTHS1-59,BTSX,,0,0.01964,,,
MORT_300,CH5,PUBLISHED,2010,AFR,CIV,MONTHS1-59,BTSX,,0,0.01482,,,
MORT_300,CH5,PUBLISHED,2008,WPR,TON,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,AMR,ATG,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,WPR,SGP,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,REG6_SEAR,0,0.02375,,,
MORT_300,CH5,PUBLISHED,2006,AFR,BFA,MONTHS1-59,BTSX,,0,0.00821,,,
MORT_300,CH5,PUBLISHED,2007,WPR,LAO,MONTHS1-59,BTSX,,0,0.02848,,,
MORT_300,CH5,PUBLISHED,2008,EUR,SMR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,AFR,CMR,MONTHS1-59,BTSX,,0,0.00856,,,
MORT_300,CH5,PUBLISHED,2009,EUR,ITA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,AMR,COL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,,,MONTHS1-59,BTSX,WBINC_HIINC,0,0.00232,,,
MORT_300,CH5,PUBLISHED,2008,EMR,MAR,MONTHS1-59,BTSX,,0,0.0027,,,
MORT_300,CH5,PUBLISHED,2007,AMR,JAM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,,,MONTHS1-59,BTSX,WBINC_UMINC,0,0.01319,,,
MORT_300,CH5,PUBLISHED,2008,,,MONTHS1-59,BTSX,WBDCP_HIINCOME,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AFR,ZWE,MONTHS1-59,BTSX,,0,0.01524,,,
MORT_300,CH5,PUBLISHED,2009,WPR,VUT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,EUR,ARM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,AMR,BHS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AFR,ZAF,MONTHS1-59,BTSX,,0,0.02168,,,
MORT_300,CH5,PUBLISHED,2010,EMR,TUN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,,,MONTHS1-59,BTSX,MDG_LAC,0,0.01296,,,
MORT_300,CH5,PUBLISHED,2012,AFR,MLI,MONTHS1-59,BTSX,,0,0.00976,,,
MORT_300,CH5,PUBLISHED,2000,AFR,MLI,MONTHS1-59,BTSX,,0,0.00817,,,
MORT_300,CH5,PUBLISHED,2012,AMR,BLZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,AMR,HTI,MONTHS1-59,BTSX,,0,0.02076,,,
MORT_300,CH5,PUBLISHED,2006,EMR,DJI,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,AFR,GNB,MONTHS1-59,BTSX,,0,0.0198,,,
MORT_300,CH5,PUBLISHED,2001,,,MONTHS1-59,BTSX,UNICEF_ESARO,0,0.01615,,,
MORT_300,CH5,PUBLISHED,2008,,,MONTHS1-59,BTSX,WBDCP_MIDEASTNAF,0,0.02175,,,
MORT_300,CH5,PUBLISHED,2003,EUR,CHE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,EUR,LTU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,,,MONTHS1-59,BTSX,REG6_WPR,0,0.0202,,,
MORT_300,CH5,PUBLISHED,2004,EUR,SRB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,AFR,NGA,MONTHS1-59,BTSX,,0,0.01238,,,
MORT_300,CH5,PUBLISHED,2010,,,MONTHS1-59,BTSX,MDG_WAS,0,0.02872,,,
MORT_300,CH5,PUBLISHED,2004,AFR,SEN,MONTHS1-59,BTSX,,0,0.00794,,,
MORT_300,CH5,PUBLISHED,2007,EMR,MAR,MONTHS1-59,BTSX,,0,0.00275,,,
MORT_300,CH5,PUBLISHED,2008,AMR,NIC,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,,,MONTHS1-59,BTSX,REG7_AHIGH,0,0.00224,,,
MORT_300,CH5,PUBLISHED,2003,AFR,SYC,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,WPR,MHL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,SEAR,BGD,MONTHS1-59,BTSX,,0,0.00998,,,
MORT_300,CH5,PUBLISHED,2005,EUR,LUX,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,AFR,DZA,MONTHS1-59,BTSX,,0,0.01241,,,
MORT_300,CH5,PUBLISHED,2001,,,MONTHS1-59,BTSX,WBDCP_HIINCOME,0,0.00232,,,
MORT_300,CH5,PUBLISHED,2004,,,MONTHS1-59,BTSX,REG6_SEAR,0,0.03111,,,
MORT_300,CH5,PUBLISHED,2005,EUR,ISR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,AFR,GMB,MONTHS1-59,BTSX,,0,0.00689,,,
MORT_300,CH5,PUBLISHED,2008,SEAR,MDV,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,WPR,KOR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AFR,BWA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,EMR,SYR,MONTHS1-59,BTSX,,0.1,0.09625,,,
MORT_300,CH5,PUBLISHED,2004,WPR,SGP,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,,,MONTHS1-59,BTSX,MDG_SSA,0,0.01591,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,WBINC_LOINC,0,0.01395,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,REG7_EUR,0,0.00022,,,
MORT_300,CH5,PUBLISHED,2003,,,MONTHS1-59,BTSX,UNICEF_TACRO,0,0.00944,,,
MORT_300,CH5,PUBLISHED,2010,,,MONTHS1-59,BTSX,UNICEF_ROSA,0,0.02124,,,
MORT_300,CH5,PUBLISHED,2001,AMR,TTO,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,,,MONTHS1-59,BTSX,MDG_OCE,0,0.02052,,,
MORT_300,CH5,PUBLISHED,2010,EUR,EST,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,AFR,NGA,MONTHS1-59,BTSX,,0,0.0116,,,
MORT_300,CH5,PUBLISHED,2004,,,MONTHS1-59,BTSX,MDG_WAS,0,0.02685,,,
MORT_300,CH5,PUBLISHED,2010,AFR,MDG,MONTHS1-59,BTSX,,0,0.01187,,,
MORT_300,CH5,PUBLISHED,2002,AMR,CUB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,AFR,SWZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,,,MONTHS1-59,BTSX,WBDCP_HIINCOME,0,0,,,
MORT_300,CH5,PUBLISHED,2005,,,MONTHS1-59,BTSX,WBINC_HIINC,0,0,,,
MORT_300,CH5,PUBLISHED,2001,AFR,COD,MONTHS1-59,BTSX,,0,0.01863,,,
MORT_300,CH5,PUBLISHED,2003,,,MONTHS1-59,BTSX,MDG_SSA,0,0.01448,,,
MORT_300,CH5,PUBLISHED,2001,AFR,CAF,MONTHS1-59,BTSX,,0,0.0255,,,
MORT_300,CH5,PUBLISHED,2002,EUR,MNE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,AFR,CPV,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,EMR,QAT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,EMR,ARE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,EUR,BLR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,WPR,AUS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,EMR,SAU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,WPR,CHN,MONTHS1-59,BTSX,,0.1,0.05053,,,
MORT_300,CH5,PUBLISHED,2007,AFR,ERI,MONTHS1-59,BTSX,,0,0.00308,,,
MORT_300,CH5,PUBLISHED,2013,,,MONTHS1-59,BTSX,UNICEF_ROSA,0,0.02277,,,
MORT_300,CH5,PUBLISHED,2013,AMR,URY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,EMR,SDN,MONTHS1-59,BTSX,,0,0.00822,,,
MORT_300,CH5,PUBLISHED,2001,WPR,WSM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,EUR,TUR,MONTHS1-59,BTSX,,0,0.00165,,,
MORT_300,CH5,PUBLISHED,2004,SEAR,TLS,MONTHS1-59,BTSX,,0,0.04521,,,
MORT_300,CH5,PUBLISHED,2013,AMR,GTM,MONTHS1-59,BTSX,,0,0.01231,,,
MORT_300,CH5,PUBLISHED,2000,EUR,ISL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,,,MONTHS1-59,BTSX,WBDCP_MIDEASTNAF,0,0.02055,,,
MORT_300,CH5,PUBLISHED,2001,EMR,SOM,MONTHS1-59,BTSX,,0,0.02863,,,
MORT_300,CH5,PUBLISHED,2004,EUR,SVK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,REG6_WPR,0,0.01737,,,
MORT_300,CH5,PUBLISHED,2008,,,MONTHS1-59,BTSX,WBDCP_LAC,0,0.00827,,,
MORT_300,CH5,PUBLISHED,2007,EUR,SWE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,EUR,HUN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,SEAR,NPL,MONTHS1-59,BTSX,,0,0.02418,,,
MORT_300,CH5,PUBLISHED,2007,AMR,GTM,MONTHS1-59,BTSX,,0,0.0135,,,
MORT_300,CH5,PUBLISHED,2002,WPR,TON,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,AFR,BFA,MONTHS1-59,BTSX,,0,0.00779,,,
MORT_300,CH5,PUBLISHED,2004,AMR,ECU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,EUR,BIH,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,WPR,FSM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,AFR,SEN,MONTHS1-59,BTSX,,0,0.01035,,,
MORT_300,CH5,PUBLISHED,2012,AMR,ATG,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,,,MONTHS1-59,BTSX,UNICEF_WCARO,0,0.01456,,,
MORT_300,CH5,PUBLISHED,2008,EUR,HRV,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,SEAR,PRK,MONTHS1-59,BTSX,,0,0.01897,,,
MORT_300,CH5,PUBLISHED,2002,EMR,MAR,MONTHS1-59,BTSX,,0,0.00321,,,
MORT_300,CH5,PUBLISHED,2009,EMR,OMN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,,,MONTHS1-59,BTSX,REG6_EMR,0,0.01697,,,
MORT_300,CH5,PUBLISHED,2005,EUR,ESP,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,,,MONTHS1-59,BTSX,WBDCP_EAP,0,0.04375,,,
MORT_300,CH5,PUBLISHED,2008,AMR,COL,MONTHS1-59,BTSX,,0,0.01973,,,
MORT_300,CH5,PUBLISHED,2001,EUR,AZE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,,,MONTHS1-59,BTSX,MDG_LAC,0,0.0085,,,
MORT_300,CH5,PUBLISHED,2010,,,MONTHS1-59,BTSX,UNICEF_WCARO,0,0.01319,,,
MORT_300,CH5,PUBLISHED,2010,SEAR,BTN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,AMR,URY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,EUR,GBR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AFR,LSO,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,EUR,SMR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,WPR,PNG,MONTHS1-59,BTSX,,0,0.02407,,,
MORT_300,CH5,PUBLISHED,2011,EUR,MDA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,AFR,GNQ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,EMR,SOM,MONTHS1-59,BTSX,,0,0.02713,,,
MORT_300,CH5,PUBLISHED,2006,EUR,FIN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,EUR,ROU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,AMR,CHL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,,,MONTHS1-59,BTSX,REG7_SEAR,0,0.03965,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,REG6_AFR,0,0.01274,,,
MORT_300,CH5,PUBLISHED,2006,AFR,MUS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,EUR,BGR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,SEAR,IDN,MONTHS1-59,BTSX,,0.1,0.05277,,,
MORT_300,CH5,PUBLISHED,2000,AMR,URY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,,,MONTHS1-59,BTSX,MDG_SSA,0,0.01404,,,
MORT_300,CH5,PUBLISHED,2004,AMR,CAN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,EUR,ROU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,UNICEF_ROSA,0,0.02205,,,
MORT_300,CH5,PUBLISHED,2007,AFR,NAM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,WPR,JPN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,EMR,QAT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,EUR,MDA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,AFR,CAF,MONTHS1-59,BTSX,,0,0.02621,,,
MORT_300,CH5,PUBLISHED,2006,EMR,SOM,MONTHS1-59,BTSX,,0,0.02568,,,
MORT_300,CH5,PUBLISHED,2004,AFR,TGO,MONTHS1-59,BTSX,,0,0.00839,,,
MORT_300,CH5,PUBLISHED,2003,,,MONTHS1-59,BTSX,WORLD,0,0.02018,,,
MORT_300,CH5,PUBLISHED,2005,,,MONTHS1-59,BTSX,WBDCP_SASIA,0,0.02579,,,
MORT_300,CH5,PUBLISHED,2013,AMR,JAM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,EMR,DJI,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,EMR,PAK,MONTHS1-59,BTSX,,0,0.0108,,,
MORT_300,CH5,PUBLISHED,2008,AFR,MDG,MONTHS1-59,BTSX,,0,0.013,,,
MORT_300,CH5,PUBLISHED,2012,AMR,URY,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,,,MONTHS1-59,BTSX,REG7_EMR,0,0.01515,,,
MORT_300,CH5,PUBLISHED,2000,EMR,SDN,MONTHS1-59,BTSX,,0,0.01184,,,
MORT_300,CH5,PUBLISHED,2005,,,MONTHS1-59,BTSX,UNICEF_MENA,0,0.01751,,,
MORT_300,CH5,PUBLISHED,2011,AMR,MEX,MONTHS1-59,BTSX,,0,0.00465,,,
MORT_300,CH5,PUBLISHED,2005,,,MONTHS1-59,BTSX,MDG_NAF,0,0.00688,,,
MORT_300,CH5,PUBLISHED,2005,EUR,PRT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,SEAR,PRK,MONTHS1-59,BTSX,,0,0.02333,,,
MORT_300,CH5,PUBLISHED,2003,,,MONTHS1-59,BTSX,REG7_SEAR,0,0.03322,,,
MORT_300,CH5,PUBLISHED,2000,EUR,TJK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,,,MONTHS1-59,BTSX,MDG_NAF,0,0.00554,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,WBINC_HIINC,0,0,,,
MORT_300,CH5,PUBLISHED,2004,AFR,TZA,MONTHS1-59,BTSX,,0,0.00721,,,
MORT_300,CH5,PUBLISHED,2005,AFR,BFA,MONTHS1-59,BTSX,,0,0.00791,,,
MORT_300,CH5,PUBLISHED,2002,EUR,CHE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,WPR,KHM,MONTHS1-59,BTSX,,0,0.01328,,,
MORT_300,CH5,PUBLISHED,2011,AFR,COM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,EUR,ESP,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,,,MONTHS1-59,BTSX,WBDCP_EAP,0,0.02002,,,
MORT_300,CH5,PUBLISHED,2001,,,MONTHS1-59,BTSX,WBDCP_SSA,0,0.01535,,,
MORT_300,CH5,PUBLISHED,2001,AMR,GRD,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2001,,,MONTHS1-59,BTSX,UNICEF_EAPRO,0,0.04071,,,
MORT_300,CH5,PUBLISHED,2010,AFR,RWA,MONTHS1-59,BTSX,,0,0.00184,,,
MORT_300,CH5,PUBLISHED,2013,,,MONTHS1-59,BTSX,WBDCP_SSA,0,0.01339,,,
MORT_300,CH5,PUBLISHED,2004,WPR,JPN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2011,EUR,MLT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,AFR,SLE,MONTHS1-59,BTSX,,0,0.00997,,,
MORT_300,CH5,PUBLISHED,2001,AFR,MUS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AMR,KNA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,MDG_NAF,0,0.00501,,,
MORT_300,CH5,PUBLISHED,2010,,,MONTHS1-59,BTSX,REG7_EMR,0,0.01381,,,
MORT_300,CH5,PUBLISHED,2000,AFR,DZA,MONTHS1-59,BTSX,,0,0.01119,,,
MORT_300,CH5,PUBLISHED,2000,AMR,LCA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,AMR,BRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,EUR,FRA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,EMR,SOM,MONTHS1-59,BTSX,,0,0.02469,,,
MORT_300,CH5,PUBLISHED,2004,AFR,CPV,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2005,EUR,NLD,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,AMR,BRB,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,EUR,POL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,EUR,ITA,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2006,,,MONTHS1-59,BTSX,REG6_EMR,0,0.01499,,,
MORT_300,CH5,PUBLISHED,2007,EMR,SAU,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AFR,COD,MONTHS1-59,BTSX,,0,0.01391,,,
MORT_300,CH5,PUBLISHED,2011,,,MONTHS1-59,BTSX,WBDCP_HIINCOME,0,0,,,
MORT_300,CH5,PUBLISHED,2007,,,MONTHS1-59,BTSX,WORLD,0,0.01733,,,
MORT_300,CH5,PUBLISHED,2000,EUR,AND,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2002,EUR,BGR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,AFR,GIN,MONTHS1-59,BTSX,,0,0.01906,,,
MORT_300,CH5,PUBLISHED,2001,SEAR,PRK,MONTHS1-59,BTSX,,0,0.02046,,,
MORT_300,CH5,PUBLISHED,2007,SEAR,MDV,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,WPR,COK,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,AMR,GTM,MONTHS1-59,BTSX,,0,0.01942,,,
MORT_300,CH5,PUBLISHED,2011,AMR,PAN,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2004,EUR,KGZ,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,AFR,ERI,MONTHS1-59,BTSX,,0,0.00293,,,
MORT_300,CH5,PUBLISHED,2006,AFR,CAF,MONTHS1-59,BTSX,,0,0.02197,,,
MORT_300,CH5,PUBLISHED,2000,AFR,MUS,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2013,SEAR,MDV,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2007,EMR,SYR,MONTHS1-59,BTSX,,0.1,0.08731,,,
MORT_300,CH5,PUBLISHED,2007,EUR,ARM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,,,MONTHS1-59,BTSX,REG7_AFR,0,0.01275,,,
MORT_300,CH5,PUBLISHED,2003,EUR,NOR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2009,AFR,LBR,MONTHS1-59,BTSX,,0,0.02494,,,
MORT_300,CH5,PUBLISHED,2013,EUR,SWE,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2000,,,MONTHS1-59,BTSX,REG6_WPR,0,0.04301,,,
MORT_300,CH5,PUBLISHED,2001,,,MONTHS1-59,BTSX,UNICEF_IND,0,0,,,
MORT_300,CH5,PUBLISHED,2006,AMR,CHL,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2003,AFR,GIN,MONTHS1-59,BTSX,,0,0.02004,,,
MORT_300,CH5,PUBLISHED,2007,EUR,SMR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,SEAR,TLS,MONTHS1-59,BTSX,,0.1,0.06129,,,
MORT_300,CH5,PUBLISHED,2001,WPR,VUT,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2008,WPR,MYS,MONTHS1-59,BTSX,,0,0.00805,,,
MORT_300,CH5,PUBLISHED,2009,EUR,ISR,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2010,EUR,TKM,MONTHS1-59,BTSX,,0,0,,,
MORT_300,CH5,PUBLISHED,2012,AFR,GNB,MONTHS1-59,BTSX,,0,0.01885,,,
