year,region,code,AGEGROUP,SEX,Display Value,Numeric
2000,,,DAYS0-27,BTSX,0,0.03412
2006,,,DAYS0-27,BTSX,0.1,0.0552
2004,,,DAYS0-27,BTSX,0.1,0.10803
2011,,,DAYS0-27,BTSX,0.1,0.11571
2010,,,DAYS0-27,BTSX,0,0.04983
2012,,,DAYS0-27,BTSX,0.1,0.05577
2006,,,DAYS0-27,BTSX,0,0.04736
2011,,,DAYS0-27,BTSX,0.1,0.1499
2008,,,DAYS0-27,BTSX,0.1,0.05557
2011,,,DAYS0-27,BTSX,0.1,0.05998
2007,,,DAYS0-27,BTSX,0.1,0.14229
2003,,,DAYS0-27,BTSX,0,0.03788
2005,,,DAYS0-27,BTSX,0,0.0364
2011,,,DAYS0-27,BTSX,0.2,0.1548
2013,,,DAYS0-27,BTSX,0.2,0.15297
2001,,,DAYS0-27,BTSX,0,0.03986
2004,,,DAYS0-27,BTSX,0.1,0.13612
2006,,,DAYS0-27,BTSX,0.1,0.07504
2008,,,DAYS0-27,BTSX,0.1,0.08852
2007,,,DAYS0-27,BTSX,0,0.04831
2005,,,DAYS0-27,BTSX,0.1,0.07158
2010,,,DAYS0-27,BTSX,0.1,0.14969
2001,,,DAYS0-27,BTSX,0,0.02442
2004,,,DAYS0-27,BTSX,0.1,0.13399
2003,,,DAYS0-27,BTSX,0,0.04414
2007,,,DAYS0-27,BTSX,0,0.04677
2010,,,DAYS0-27,BTSX,0.1,0.1011
2003,,,DAYS0-27,BTSX,0,0.03615
2001,,,DAYS0-27,BTSX,0.1,0.06421
2011,,,DAYS0-27,BTSX,0,0.0387
2007,,,DAYS0-27,BTSX,0,0.0424
2002,,,DAYS0-27,BTSX,0,0.03788
2003,,,DAYS0-27,BTSX,0.1,0.08828
2005,,,DAYS0-27,BTSX,0,0.04543
2001,,,DAYS0-27,BTSX,0,0.02872
2000,,,DAYS0-27,BTSX,0.1,0.12862
2000,,,DAYS0-27,BTSX,0.1,0.12835
2012,,,DAYS0-27,BTSX,0,0.03816
2012,,,DAYS0-27,BTSX,0,0.0447
2008,,,DAYS0-27,BTSX,0.1,0.09043
2005,,,DAYS0-27,BTSX,0,0.04115
2010,,,DAYS0-27,BTSX,0.1,0.12265
2007,,,DAYS0-27,BTSX,0.1,0.10815
2002,,,DAYS0-27,BTSX,0,0.01376
2003,,,DAYS0-27,BTSX,0,0.0379
2003,,,DAYS0-27,BTSX,0,0.04429
2009,,,DAYS0-27,BTSX,0.1,0.08324
2004,,,DAYS0-27,BTSX,0.1,0.07843
2011,,,DAYS0-27,BTSX,0.1,0.09288
2005,,,DAYS0-27,BTSX,0.1,0.08029
2006,,,DAYS0-27,BTSX,0,0.01046
2009,,,DAYS0-27,BTSX,0,0.04581
2003,,,DAYS0-27,BTSX,0.2,0.18456
2005,,,DAYS0-27,BTSX,0,0.03031
2009,,,DAYS0-27,BTSX,0,0.04321
2003,,,DAYS0-27,BTSX,0.1,0.13391
2004,,,DAYS0-27,BTSX,0.1,0.08634
2001,,,DAYS0-27,BTSX,0,0.02992
2004,,,DAYS0-27,BTSX,0,0.02935
2012,,,DAYS0-27,BTSX,0.1,0.11405
2006,,,DAYS0-27,BTSX,0.1,0.14061
2007,,,DAYS0-27,BTSX,0.1,0.10776
2000,,,DAYS0-27,BTSX,0.1,0.10074
2009,,,DAYS0-27,BTSX,0.2,0.15593
2012,,,DAYS0-27,BTSX,0.1,0.05931
2007,,,DAYS0-27,BTSX,0.1,0.13761
2009,,,DAYS0-27,BTSX,0.1,0.05122
2002,,,DAYS0-27,BTSX,0,0.04406
2001,,,DAYS0-27,BTSX,0,0.0409
2001,,,DAYS0-27,BTSX,0.1,0.06376
2011,,,DAYS0-27,BTSX,0.1,0.10713
2010,,,DAYS0-27,BTSX,0.1,0.05346
2002,,,DAYS0-27,BTSX,0,0.04717
2011,,,DAYS0-27,BTSX,0,0.04905
2012,,,DAYS0-27,BTSX,0.1,0.05599
2008,,,DAYS0-27,BTSX,0,0.03532
2013,,,DAYS0-27,BTSX,0.1,0.13862
2006,,,DAYS0-27,BTSX,0.1,0.11066
2001,,,DAYS0-27,BTSX,0,0.03687
2012,,,DAYS0-27,BTSX,0.1,0.05821
2001,,,DAYS0-27,BTSX,0,0.02872
2006,,,DAYS0-27,BTSX,0,0.04551
2000,,,DAYS0-27,BTSX,0.1,0.1015
2004,,,DAYS0-27,BTSX,0,0.04553
2005,,,DAYS0-27,BTSX,0,0.0447
2009,,,DAYS0-27,BTSX,0.1,0.10079
2009,,,DAYS0-27,BTSX,0.1,0.14573
2008,,,DAYS0-27,BTSX,0,0.03526
2005,,,DAYS0-27,BTSX,0.1,0.12322
2000,,,DAYS0-27,BTSX,0,0.0289
2002,,,DAYS0-27,BTSX,0.2,0.1997
2008,,,DAYS0-27,BTSX,0.1,0.05809
2000,,,DAYS0-27,BTSX,0.1,0.07047
2012,,,DAYS0-27,BTSX,0.2,0.16831
2004,,,DAYS0-27,BTSX,0.1,0.07459
2012,,,DAYS0-27,BTSX,0.1,0.14948
2002,,,DAYS0-27,BTSX,0.1,0.13209
2013,,,DAYS0-27,BTSX,0.1,0.05678
2009,,,DAYS0-27,BTSX,0.1,0.1448
2011,,,DAYS0-27,BTSX,0.1,0.06239
2003,,,DAYS0-27,BTSX,0.1,0.10647
2013,,,DAYS0-27,BTSX,0.2,0.16228
2010,,,DAYS0-27,BTSX,0.1,0.05445
2005,,,DAYS0-27,BTSX,0,0.02453
2002,,,DAYS0-27,BTSX,0.1,0.08615
2006,,,DAYS0-27,BTSX,0,0.04731
2005,,,DAYS0-27,BTSX,0.1,0.0734
2001,,,DAYS0-27,BTSX,0.1,0.06799
2003,,,DAYS0-27,BTSX,0.1,0.07689
2011,,,DAYS0-27,BTSX,0.1,0.06574
2000,,,DAYS0-27,BTSX,0,0.02916
2006,,,DAYS0-27,BTSX,0.1,0.10697
2004,,,DAYS0-27,BTSX,0.1,0.07544
2012,,,DAYS0-27,BTSX,0.1,0.09143
2001,,,DAYS0-27,BTSX,0,0.03702
2013,,,DAYS0-27,BTSX,0.1,0.05435
2001,,,DAYS0-27,BTSX,0.1,0.12839
2008,,,DAYS0-27,BTSX,0.1,0.08102
2002,,,DAYS0-27,BTSX,0.1,0.1321
2003,,,DAYS0-27,BTSX,0,0.03125
2007,,,DAYS0-27,BTSX,0.1,0.08811
2000,,,DAYS0-27,BTSX,0,0.03713
2007,,,DAYS0-27,BTSX,0,0.0483
2012,,,DAYS0-27,BTSX,0.1,0.05556
2010,,,DAYS0-27,BTSX,0.1,0.06
2000,,,DAYS0-27,BTSX,0,0.02232
2006,,,DAYS0-27,BTSX,0.1,0.13612
2003,,,DAYS0-27,BTSX,0.1,0.08619
2004,,,DAYS0-27,BTSX,0,0.04172
2013,,,DAYS0-27,BTSX,0.1,0.06773
2012,,,DAYS0-27,BTSX,0.1,0.09674
2013,,,DAYS0-27,BTSX,0.1,0.05834
2000,,,DAYS0-27,BTSX,0.1,0.07217
2005,,,DAYS0-27,BTSX,0,0.03541
2004,,,DAYS0-27,BTSX,0.1,0.06737
2013,,,DAYS0-27,BTSX,0,0.02391
2002,,,DAYS0-27,BTSX,0,0.03415
2000,,,DAYS0-27,BTSX,0,0.03714
2011,,,DAYS0-27,BTSX,0.1,0.06239
2013,,,DAYS0-27,BTSX,0.1,0.10924
2013,,,DAYS0-27,BTSX,0.2,0.16269
2006,,,DAYS0-27,BTSX,0.2,0.20222
2013,,,DAYS0-27,BTSX,0.1,0.0563
2006,,,DAYS0-27,BTSX,0.1,0.0947
2002,,,DAYS0-27,BTSX,0,0.03788
2000,,,DAYS0-27,BTSX,0,0.0289
2007,,,DAYS0-27,BTSX,0.1,0.08918
2008,,,DAYS0-27,BTSX,0,0.01358
2007,,,DAYS0-27,BTSX,0,0.03283
2010,,,DAYS0-27,BTSX,0.1,0.09464
2009,,,DAYS0-27,BTSX,0.1,0.08154
2009,,,DAYS0-27,BTSX,0.1,0.05197
2010,,,DAYS0-27,BTSX,0.1,0.11234
2008,,,DAYS0-27,BTSX,0,0.03526
2007,,,DAYS0-27,BTSX,0,0.04965
2008,,,DAYS0-27,BTSX,0.1,0.07966
2008,,,DAYS0-27,BTSX,0,0.0301
2005,,,DAYS0-27,BTSX,0.1,0.05086
2009,,,DAYS0-27,BTSX,0.2,0.20023
2013,,,DAYS0-27,BTSX,0.1,0.09392
2002,,,DAYS0-27,BTSX,0.1,0.07038
2006,,,DAYS0-27,BTSX,0,0.0458
2009,,,DAYS0-27,BTSX,0,0.04873
2003,,,DAYS0-27,BTSX,0.1,0.10586
2010,,,DAYS0-27,BTSX,0.1,0.11262
2001,,,DAYS0-27,BTSX,0.1,0.05783
2009,,,DAYS0-27,BTSX,0.1,0.06229
2005,,,DAYS0-27,BTSX,0.1,0.07324
2004,,,DAYS0-27,BTSX,0,0.04643
2006,,,DAYS0-27,BTSX,0.1,0.13963
2007,,,DAYS0-27,BTSX,0,0.03519
2006,,,DAYS0-27,BTSX,0,0.04736
2008,,,DAYS0-27,BTSX,0,0.04332
2007,,,DAYS0-27,BTSX,0,0.03283
2009,,,DAYS0-27,BTSX,0,0.02239
2012,,,DAYS0-27,BTSX,0.1,0.06672
2001,,,DAYS0-27,BTSX,0.1,0.11247
2013,,,DAYS0-27,BTSX,0.1,0.06132
2003,,,DAYS0-27,BTSX,0,0.03879
2013,,,DAYS0-27,BTSX,0.1,0.12017
2006,,,DAYS0-27,BTSX,0,0.042
2000,,,DAYS0-27,BTSX,0.1,0.05506
2010,,,DAYS0-27,BTSX,0.1,0.10329
2002,,,DAYS0-27,BTSX,0.1,0.10433
2011,,,DAYS0-27,BTSX,0,0.04905
2008,,,DAYS0-27,BTSX,0.1,0.05899
2004,,,DAYS0-27,BTSX,0.1,0.12011
2001,,,DAYS0-27,BTSX,0.2,0.19914
2011,,,DAYS0-27,BTSX,0.2,0.16203
2011,,,DAYS0-27,BTSX,0.1,0.05794
2012,,,DAYS0-27,BTSX,0.2,0.15894
2012,,,DAYS0-27,BTSX,0.2,0.20837
2008,,,DAYS0-27,BTSX,0.1,0.05049
2007,,,DAYS0-27,BTSX,0.1,0.07805
2006,,,DAYS0-27,BTSX,0,0.04239
2006,,,DAYS0-27,BTSX,0.1,0.14049
2011,,,DAYS0-27,BTSX,0,0.0447
2009,,,DAYS0-27,BTSX,0.1,0.05197
2001,,,DAYS0-27,BTSX,0.1,0.13052
2010,,,DAYS0-27,BTSX,0.1,0.08904
2005,,,DAYS0-27,BTSX,0.1,0.13712
2004,,,DAYS0-27,BTSX,0.1,0.13783
2010,,,DAYS0-27,BTSX,0,0.0377
2006,,,DAYS0-27,BTSX,0,0.0307
2008,,,DAYS0-27,BTSX,0,0.04627
2007,,,DAYS0-27,BTSX,0.1,0.14823
2005,,,DAYS0-27,BTSX,0.1,0.10589
2000,,,DAYS0-27,BTSX,0.1,0.10974
2007,,,DAYS0-27,BTSX,0.1,0.13042
2012,,,DAYS0-27,BTSX,0.1,0.05603
2013,,,DAYS0-27,BTSX,0,0.04074
2005,,,DAYS0-27,BTSX,0.1,0.10534
2006,,,DAYS0-27,BTSX,0,0.04716
2011,,,DAYS0-27,BTSX,0.1,0.08917
2004,,,DAYS0-27,BTSX,0.1,0.0721
2011,,,DAYS0-27,BTSX,0,0.02895
2005,,,DAYS0-27,BTSX,0,0.04051
2008,,,DAYS0-27,BTSX,0.1,0.14309
2007,,,DAYS0-27,BTSX,0,0.03519
2005,,,DAYS0-27,BTSX,0.1,0.09114
2007,,,DAYS0-27,BTSX,0,0.04965
2001,,,DAYS0-27,BTSX,0,0.04337
2002,,,DAYS0-27,BTSX,0.1,0.10507
2011,,,DAYS0-27,BTSX,0,0.04905
2004,,,DAYS0-27,BTSX,0,0.02935
2008,,,DAYS0-27,BTSX,0.2,0.15163
2001,,,DAYS0-27,BTSX,0,0.01531
2004,,,DAYS0-27,BTSX,0,0.04439
2008,,,DAYS0-27,BTSX,0.1,0.11248
2003,,,DAYS0-27,BTSX,0,0.04545
2004,,,DAYS0-27,BTSX,0.1,0.08966
2007,,,DAYS0-27,BTSX,0,0.0408
2009,,,DAYS0-27,BTSX,0.1,0.05333
2004,,,DAYS0-27,BTSX,0.2,0.18562
2003,,,DAYS0-27,BTSX,0,0.03879
2008,,,DAYS0-27,BTSX,0.1,0.14406
2000,,,DAYS0-27,BTSX,0,0.01726
2008,,,DAYS0-27,BTSX,0,0.04929
2011,,,DAYS0-27,BTSX,0.2,0.15485
2006,,,DAYS0-27,BTSX,0,0.04858
2001,,,DAYS0-27,BTSX,0,0.03545
2010,,,DAYS0-27,BTSX,0,0.04928
2002,,,DAYS0-27,BTSX,0,0.03102
2009,,,DAYS0-27,BTSX,0.1,0.08341
2003,,,DAYS0-27,BTSX,0.1,0.07047
2002,,,DAYS0-27,BTSX,0.1,0.07514
2001,,,DAYS0-27,BTSX,0,0.03687
2007,,,DAYS0-27,BTSX,0,0.04677
2011,,,DAYS0-27,BTSX,0.1,0.06444
2001,,,DAYS0-27,BTSX,0.1,0.12924
2013,,,DAYS0-27,BTSX,0.1,0.06822
2005,,,DAYS0-27,BTSX,0,0.04621
2012,,,DAYS0-27,BTSX,0.1,0.11749
2012,,,DAYS0-27,BTSX,0.1,0.06133
2002,,,DAYS0-27,BTSX,0.1,0.06231
2008,,,DAYS0-27,BTSX,0,0.04532
2002,,,DAYS0-27,BTSX,0,0.03503
2000,,,DAYS0-27,BTSX,0.1,0.0604
2001,,,DAYS0-27,BTSX,0.1,0.06294
2004,,,DAYS0-27,BTSX,0,0.03336
2009,,,DAYS0-27,BTSX,0.1,0.14473
2011,,,DAYS0-27,BTSX,0.1,0.05213
2008,,,DAYS0-27,BTSX,0.1,0.07977
2005,,,DAYS0-27,BTSX,0.1,0.10857
2009,,,DAYS0-27,BTSX,0,0.04708
2010,,,DAYS0-27,BTSX,0.1,0.05224
2008,,,DAYS0-27,BTSX,0.1,0.05049
2001,,,DAYS0-27,BTSX,0.1,0.0806
2007,,,DAYS0-27,BTSX,0,0.04804
2008,,,DAYS0-27,BTSX,0.1,0.05082
2006,,,DAYS0-27,BTSX,0.1,0.08481
2013,,,DAYS0-27,BTSX,0.1,0.10236
2002,,,DAYS0-27,BTSX,0.1,0.06869
2001,,,DAYS0-27,BTSX,0.1,0.1312
2006,,,DAYS0-27,BTSX,0,0.0219
2012,,,DAYS0-27,BTSX,0.2,0.15927
2000,,,DAYS0-27,BTSX,0,0.03121
2004,,,DAYS0-27,BTSX,0.1,0.13515
2010,,,DAYS0-27,BTSX,0.1,0.05313
2006,,,DAYS0-27,BTSX,0,0.0307
2000,,,DAYS0-27,BTSX,0.1,0.09533
2003,,,DAYS0-27,BTSX,0,0.02718
2000,,,DAYS0-27,BTSX,0.1,0.12746
2005,,,DAYS0-27,BTSX,0.1,0.08054
2012,,,DAYS0-27,BTSX,0.1,0.09702
2007,,,DAYS0-27,BTSX,0.1,0.09634
2004,,,DAYS0-27,BTSX,0,0.04172
2003,,,DAYS0-27,BTSX,0.1,0.07091
2007,,,DAYS0-27,BTSX,0.2,0.20155
2010,,,DAYS0-27,BTSX,0.1,0.14205
2013,,,DAYS0-27,BTSX,0.1,0.05953
2010,,,DAYS0-27,BTSX,0,0.02035
2011,,,DAYS0-27,BTSX,0.1,0.05468
2007,,,DAYS0-27,BTSX,0,0.0259
2010,,,DAYS0-27,BTSX,0,0.04269
2009,,,DAYS0-27,BTSX,0.1,0.11365
2011,,,DAYS0-27,BTSX,0.1,0.1444
2008,,,DAYS0-27,BTSX,0.1,0.09821
2011,,,DAYS0-27,BTSX,0.1,0.05468
2010,,,DAYS0-27,BTSX,0.1,0.06409
2009,,,DAYS0-27,BTSX,0.1,0.09629
2009,,,DAYS0-27,BTSX,0.1,0.0565
2008,,,DAYS0-27,BTSX,0.1,0.11347
2009,,,DAYS0-27,BTSX,0.1,0.05147
2001,,,DAYS0-27,BTSX,0,0.03521
2013,,,DAYS0-27,BTSX,0.1,0.10266
2002,,,DAYS0-27,BTSX,0,0.03721
2006,,,DAYS0-27,BTSX,0.1,0.07444
2005,,,DAYS0-27,BTSX,0.1,0.1348
2006,,,DAYS0-27,BTSX,0,0.04525
2009,,,DAYS0-27,BTSX,0.1,0.0565
2000,,,DAYS0-27,BTSX,0,0.03423
2010,,,DAYS0-27,BTSX,0.1,0.10429
2003,,,DAYS0-27,BTSX,0.1,0.07162
2005,,,DAYS0-27,BTSX,0,0.03852
2006,,,DAYS0-27,BTSX,0,0.03324
2002,,,DAYS0-27,BTSX,0,0.03009
2003,,,DAYS0-27,BTSX,0,0.04929
2001,,,DAYS0-27,BTSX,0,0.03702
2003,,,DAYS0-27,BTSX,0,0.03881
2002,,,DAYS0-27,BTSX,0,0.04242
2004,,,DAYS0-27,BTSX,0.1,0.10552
2001,,,DAYS0-27,BTSX,0,0.04351
2012,,,DAYS0-27,BTSX,0.1,0.11088
2001,,,DAYS0-27,BTSX,0.1,0.10209
2000,,,DAYS0-27,BTSX,0.1,0.06626
2011,,,DAYS0-27,BTSX,0.1,0.1042
2005,,,DAYS0-27,BTSX,0,0.04074
2002,,,DAYS0-27,BTSX,0,0.04418
2009,,,DAYS0-27,BTSX,0.1,0.11652
2013,,,DAYS0-27,BTSX,0.1,0.06018
2010,,,DAYS0-27,BTSX,0.1,0.1021
2009,,,DAYS0-27,BTSX,0.1,0.13776
2011,,,DAYS0-27,BTSX,0.1,0.05687
2000,,,DAYS0-27,BTSX,0,0.02916
2004,,,DAYS0-27,BTSX,0,0.0418
2011,,,DAYS0-27,BTSX,0.1,0.0884
2012,,,DAYS0-27,BTSX,0.1,0.10667
2003,,,DAYS0-27,BTSX,0,0.04604
2013,,,DAYS0-27,BTSX,0.1,0.11969
2010,,,DAYS0-27,BTSX,0,0.0377
2000,,,DAYS0-27,BTSX,0,0.02568
2003,,,DAYS0-27,BTSX,0,0.03125
2003,,,DAYS0-27,BTSX,0.1,0.06433
2000,,,DAYS0-27,BTSX,0,0.04276
2009,,,DAYS0-27,BTSX,0,0.03644
2000,,,DAYS0-27,BTSX,0.1,0.12871
2006,,,DAYS0-27,BTSX,0.1,0.07427
2003,,,DAYS0-27,BTSX,0,0.04414
2007,,,DAYS0-27,BTSX,0,0.04804
2010,,,DAYS0-27,BTSX,0.1,0.05445
2011,,,DAYS0-27,BTSX,0.2,0.15427
2005,,,DAYS0-27,BTSX,0,0.03541
2005,,,DAYS0-27,BTSX,0.1,0.07175
2012,,,DAYS0-27,BTSX,0,0.03974
2006,,,DAYS0-27,BTSX,0,0.03767
2007,,,DAYS0-27,BTSX,0.1,0.14241
2010,,,DAYS0-27,BTSX,0.2,0.15784
2013,,,DAYS0-27,BTSX,0.1,0.06132
2012,,,DAYS0-27,BTSX,0.1,0.10131
2009,,,DAYS0-27,BTSX,0,0.03644
2004,,,DAYS0-27,BTSX,0,0.04457
2007,,,DAYS0-27,BTSX,0,0.04402
2009,,,DAYS0-27,BTSX,0.1,0.05215
2009,,,DAYS0-27,BTSX,0.1,0.14569
2013,,,DAYS0-27,BTSX,0.1,0.11495
2001,,,DAYS0-27,BTSX,0,0.04343
2003,,,DAYS0-27,BTSX,0,0.03159
2012,,,DAYS0-27,BTSX,0.1,0.05931
2007,,,DAYS0-27,BTSX,0.1,0.07786
2010,,,DAYS0-27,BTSX,0.1,0.08514
2005,,,DAYS0-27,BTSX,0,0.04497
2013,,,DAYS0-27,BTSX,0.1,0.10429
2002,,,DAYS0-27,BTSX,0,0.04242
2001,,,DAYS0-27,BTSX,0.1,0.09931
2000,,,DAYS0-27,BTSX,0.1,0.06009
2004,,,DAYS0-27,BTSX,0.1,0.13623
2010,,,DAYS0-27,BTSX,0,0.04269
2002,,,DAYS0-27,BTSX,0,0.04101
2013,,,DAYS0-27,BTSX,0,0.04074
2012,,,DAYS0-27,BTSX,0.2,0.15342
2009,,,DAYS0-27,BTSX,0,0.04321
2010,,,DAYS0-27,BTSX,0.1,0.14498
2005,,,DAYS0-27,BTSX,0.1,0.14134
2000,,,DAYS0-27,BTSX,0,0.02916
2013,,,DAYS0-27,BTSX,0.1,0.0563
2002,,,DAYS0-27,BTSX,0.1,0.13336
2011,,,DAYS0-27,BTSX,0.1,0.0537
2010,,,DAYS0-27,BTSX,0.2,0.15033
2013,,,DAYS0-27,BTSX,0.2,0.16234
2013,,,DAYS0-27,BTSX,0,0.03889
2000,,,DAYS0-27,BTSX,0,0.04287
2013,,,DAYS0-27,BTSX,0,0.04586
2005,,,DAYS0-27,BTSX,0.1,0.08731
2001,,,DAYS0-27,BTSX,0.1,0.13042
2012,,,DAYS0-27,BTSX,0.1,0.05783
2010,,,DAYS0-27,BTSX,0.1,0.0888
2010,,,DAYS0-27,BTSX,0.1,0.08484
2005,,,DAYS0-27,BTSX,0,0.03267
2011,,,DAYS0-27,BTSX,0.1,0.05172
2011,,,DAYS0-27,BTSX,0.1,0.12713
2013,,,DAYS0-27,BTSX,0,0.04586
2007,,,DAYS0-27,BTSX,0.1,0.14158
2008,,,DAYS0-27,BTSX,0.1,0.09763
2007,,,DAYS0-27,BTSX,0.1,0.1416
2009,,,DAYS0-27,BTSX,0.1,0.05949
2009,,,DAYS0-27,BTSX,0.1,0.09506
2006,,,DAYS0-27,BTSX,0,0.04731
2002,,,DAYS0-27,BTSX,0.1,0.06919
2011,,,DAYS0-27,BTSX,0,0.0387
2006,,,DAYS0-27,BTSX,0.1,0.13964
2007,,,DAYS0-27,BTSX,0.1,0.08582
2012,,,DAYS0-27,BTSX,0.1,0.09206
2004,,,DAYS0-27,BTSX,0,0.03149
2000,,,DAYS0-27,BTSX,0.1,0.06108
2004,,,DAYS0-27,BTSX,0,0.0223
2004,,,DAYS0-27,BTSX,0.1,0.06721
2003,,,DAYS0-27,BTSX,0,0.04604
2000,,,DAYS0-27,BTSX,0,0.03841
2001,,,DAYS0-27,BTSX,0,0.04343
2004,,,DAYS0-27,BTSX,0,0.02935
2002,,,DAYS0-27,BTSX,0,0.04406
2011,,,DAYS0-27,BTSX,0.1,0.10878
2006,,,DAYS0-27,BTSX,0.1,0.10662
2012,,,DAYS0-27,BTSX,0,0.02371
2002,,,DAYS0-27,BTSX,0,0.03706
2003,,,DAYS0-27,BTSX,0.1,0.06449
2012,,,DAYS0-27,BTSX,0.2,0.15888
2001,,,DAYS0-27,BTSX,0,0.03292
2002,,,DAYS0-27,BTSX,0.1,0.10499
2007,,,DAYS0-27,BTSX,0.1,0.0512
2013,,,DAYS0-27,BTSX,0.2,0.15664
2012,,,DAYS0-27,BTSX,0.1,0.05589
2013,,,DAYS0-27,BTSX,0.1,0.05998
2005,,,DAYS0-27,BTSX,0.1,0.13711
2005,,,DAYS0-27,BTSX,0,0.04115
2013,,,DAYS0-27,BTSX,0,0.04586
2004,,,DAYS0-27,BTSX,0,0.04953
2012,,,DAYS0-27,BTSX,0.1,0.05273
2007,,,DAYS0-27,BTSX,0.1,0.07965
2006,,,DAYS0-27,BTSX,0.1,0.08296
2006,,,DAYS0-27,BTSX,0,0.03324
2009,,,DAYS0-27,BTSX,0.1,0.09977
2009,,,DAYS0-27,BTSX,0.1,0.0832
2012,,,DAYS0-27,BTSX,0,0.03974
2013,,,DAYS0-27,BTSX,0.1,0.06018
2005,,,DAYS0-27,BTSX,0.1,0.08115
2005,,,DAYS0-27,BTSX,0,0.04621
2005,,,DAYS0-27,BTSX,0,0.04714
2004,,,DAYS0-27,BTSX,0,0.03149
2010,,,DAYS0-27,BTSX,0.1,0.14976
2009,,,DAYS0-27,BTSX,0.1,0.13793
2012,,,DAYS0-27,BTSX,0.1,0.06551
2013,,,DAYS0-27,BTSX,0.2,0.21224
2003,,,DAYS0-27,BTSX,0,0.03881
2008,,,DAYS0-27,BTSX,0.1,0.05144
2010,,,DAYS0-27,BTSX,0.1,0.05313
2003,,,DAYS0-27,BTSX,0,0.0379
2002,,,DAYS0-27,BTSX,0.1,0.08257
2000,,,DAYS0-27,BTSX,0.1,0.07781
2012,,,DAYS0-27,BTSX,0.1,0.118
2004,,,DAYS0-27,BTSX,0.1,0.13516
2012,,,DAYS0-27,BTSX,0,0.0447
2006,,,DAYS0-27,BTSX,0,0.04354
2000,,,DAYS0-27,BTSX,0,0.03203
2001,,,DAYS0-27,BTSX,0,0.02992
2011,,,DAYS0-27,BTSX,0.1,0.09826
2010,,,DAYS0-27,BTSX,0.1,0.05546
2007,,,DAYS0-27,BTSX,0.1,0.09567
2003,,,DAYS0-27,BTSX,0.1,0.136
2013,,,DAYS0-27,BTSX,0.1,0.06359
2013,,,DAYS0-27,BTSX,0.1,0.1211
2013,,,DAYS0-27,BTSX,0.1,0.05742
2011,,,DAYS0-27,BTSX,0.2,0.15421
2000,,,DAYS0-27,BTSX,0.1,0.05521
2008,,,DAYS0-27,BTSX,0.1,0.05017
2008,,,DAYS0-27,BTSX,0.1,0.09154
2003,,,DAYS0-27,BTSX,0.1,0.13478
2007,,,DAYS0-27,BTSX,0,0.04413
2001,,,DAYS0-27,BTSX,0,0.02698
2002,,,DAYS0-27,BTSX,0,0.02133
2011,,,DAYS0-27,BTSX,0.1,0.05794
2009,,,DAYS0-27,BTSX,0,0.04321
2001,,,DAYS0-27,BTSX,0.1,0.07665
2009,,,DAYS0-27,BTSX,0,0.03658
2004,,,DAYS0-27,BTSX,0,0.03919
2001,,,DAYS0-27,BTSX,0,0.04172
2004,,,DAYS0-27,BTSX,0,0.0418
2008,,,DAYS0-27,BTSX,0.1,0.11318
2000,,,DAYS0-27,BTSX,0.1,0.12745
2002,,,DAYS0-27,BTSX,0,0.04191
2008,,,DAYS0-27,BTSX,0.1,0.14393
2000,,,DAYS0-27,BTSX,0,0.04276
2011,,,DAYS0-27,BTSX,0.1,0.05512
2005,,,DAYS0-27,BTSX,0,0.04051
2011,,,DAYS0-27,BTSX,0.1,0.10777
2003,,,DAYS0-27,BTSX,0.1,0.13301
2005,,,DAYS0-27,BTSX,0.2,0.20274
2008,,,DAYS0-27,BTSX,0.1,0.13475
2000,,,DAYS0-27,BTSX,0,0.03714
2010,,,DAYS0-27,BTSX,0.1,0.05387
2004,,,DAYS0-27,BTSX,0,0.04653
2005,,,DAYS0-27,BTSX,0.1,0.13804
2003,,,DAYS0-27,BTSX,0,0.04238
2008,,,DAYS0-27,BTSX,0,0.04929
2003,,,DAYS0-27,BTSX,0,0.04172
2013,,,DAYS0-27,BTSX,0.2,0.16264
2012,,,DAYS0-27,BTSX,0.1,0.13146
2006,,,DAYS0-27,BTSX,0,0.04716
2002,,,DAYS0-27,BTSX,0.1,0.1329
2004,,,DAYS0-27,BTSX,0.1,0.07107
2009,,,DAYS0-27,BTSX,0.1,0.11335
2010,,,DAYS0-27,BTSX,0.1,0.06
2009,,,DAYS0-27,BTSX,0.1,0.0523
2002,,,DAYS0-27,BTSX,0.1,0.13326
2005,,,DAYS0-27,BTSX,0,0.0447
2003,,,DAYS0-27,BTSX,0.1,0.07084
2000,,,DAYS0-27,BTSX,0,0.03412
2011,,,DAYS0-27,BTSX,0.1,0.09263
2012,,,DAYS0-27,BTSX,0.2,0.15933
2006,,,DAYS0-27,BTSX,0.1,0.09202
2009,,,DAYS0-27,BTSX,0.1,0.05122
2012,,,DAYS0-27,BTSX,0.1,0.05556
2008,,,DAYS0-27,BTSX,0.2,0.21732
2013,,,DAYS0-27,BTSX,0.1,0.06359
2010,,,DAYS0-27,BTSX,0,0.0379
2003,,,DAYS0-27,BTSX,0,0.03108
2006,,,DAYS0-27,BTSX,0.1,0.08383
2012,,,DAYS0-27,BTSX,0.1,0.05821
2007,,,DAYS0-27,BTSX,0,0.04598
2010,,,DAYS0-27,BTSX,0.1,0.06318
2004,,,DAYS0-27,BTSX,0,0.01302
