year,region,code,agegroup,Display Value,Numeric,Low,High,Comments
2011,AMR,PER,MONTHS1-59,0,0,,,
2001,,,MONTHS1-59,0,0.04029,,,
2006,AFR,SWZ,MONTHS1-59,0,0,,,
2013,WPR,BRN,MONTHS1-59,0,0,,,
2004,AMR,HND,MONTHS1-59,0,0,,,
2012,EMR,YEM,MONTHS1-59,0,0.03445,,,
2007,AMR,ATG,MONTHS1-59,0,0,,,
2003,SEAR,NPL,MONTHS1-59,0,0.02632,,,
2013,AMR,MEX,MONTHS1-59,0,0.00464,,,
2010,,,MONTHS1-59,0,0.01234,,,
2012,AMR,CAN,MONTHS1-59,0,0,,,
2005,AFR,AGO,MONTHS1-59,0,0.00788,,,
2006,EUR,KGZ,MONTHS1-59,0,0,,,
2007,EMR,SDN,MONTHS1-59,0,0.00965,,,
2013,EUR,RUS,MONTHS1-59,0,0,,,
2004,EUR,UZB,MONTHS1-59,0,0,,,
2000,,,MONTHS1-59,0,0.00069,,,
2006,AMR,GUY,MONTHS1-59,0,0,,,
2009,AFR,BWA,MONTHS1-59,0,0,,,
2010,SEAR,MMR,MONTHS1-59,0,0.01576,,,
2012,AMR,DMA,MONTHS1-59,0,0,,,
2001,AFR,ZWE,MONTHS1-59,0,0.02734,,,
2012,,,MONTHS1-59,0,0.01884,,,
2002,AFR,ERI,MONTHS1-59,0,0.00327,,,
2010,AFR,LBR,MONTHS1-59,0,0.01749,,,
2000,EUR,SRB,MONTHS1-59,0,0,,,
2000,EUR,ESP,MONTHS1-59,0,0,,,
2001,AFR,NER,MONTHS1-59,0,0.01468,,,
2006,,,MONTHS1-59,0,0.01405,,,
2002,WPR,KIR,MONTHS1-59,0,0,,,
2002,EUR,LTU,MONTHS1-59,0,0,,,
2008,WPR,FSM,MONTHS1-59,0,0,,,
2005,EUR,SVK,MONTHS1-59,0,0,,,
2001,AMR,BLZ,MONTHS1-59,0,0,,,
2013,AMR,KNA,MONTHS1-59,0,0,,,
2005,EUR,IRL,MONTHS1-59,0,0,,,
2006,AFR,TCD,MONTHS1-59,0,0.02381,,,
2009,,,MONTHS1-59,0,0.01622,,,
2001,AMR,CUB,MONTHS1-59,0,0,,,
2005,,,MONTHS1-59,0,0.01525,,,
2010,AFR,AGO,MONTHS1-59,0,0.00459,,,
2001,SEAR,IND,MONTHS1-59,0,0.03928,,,
2011,EUR,KGZ,MONTHS1-59,0,0,,,
2005,AFR,SEN,MONTHS1-59,0,0.00814,,,
2010,AFR,ZAF,MONTHS1-59,0,0.01718,,,
2008,AFR,BEN,MONTHS1-59,0,0.01259,,,
2010,EUR,SVK,MONTHS1-59,0,0,,,
2001,AFR,MLI,MONTHS1-59,0,0.0077,,,
2012,AFR,DZA,MONTHS1-59,0,0.00669,,,
2004,,,MONTHS1-59,0,0.0004,,,
2002,AFR,STP,MONTHS1-59,0,0,,,
2004,AFR,RWA,MONTHS1-59,0,0.0022,,,
2005,EUR,MLT,MONTHS1-59,0,0,,,
2003,AMR,NIC,MONTHS1-59,0,0,,,
2008,,,MONTHS1-59,0,0.00026,,,
2001,WPR,SLB,MONTHS1-59,0,0,,,
2007,AFR,MUS,MONTHS1-59,0,0,,,
2012,,,MONTHS1-59,0,0.01238,,,
2006,EUR,CYP,MONTHS1-59,0,0,,,
2010,,,MONTHS1-59,0,0.00463,,,
2012,EMR,AFG,MONTHS1-59,0,0.01205,,,
2008,AMR,VCT,MONTHS1-59,0,0,,,
2010,AFR,MOZ,MONTHS1-59,0,0.01109,,,
2011,WPR,PNG,MONTHS1-59,0,0.01943,,,
2013,EUR,FIN,MONTHS1-59,0,0,,,
2005,AFR,BDI,MONTHS1-59,0,0.00419,,,
2012,AFR,GNQ,MONTHS1-59,0,0,,,
2004,,,MONTHS1-59,0,0.0257,,,
2009,AFR,LSO,MONTHS1-59,0,0,,,
2001,WPR,LAO,MONTHS1-59,0.1,0.05539,,,
2007,EUR,TJK,MONTHS1-59,0,0,,,
2012,,,MONTHS1-59,0,0.02292,,,
2003,EMR,OMN,MONTHS1-59,0,0,,,
2013,AFR,GHA,MONTHS1-59,0,0.00687,,,
2012,,,MONTHS1-59,0,0.01402,,,
2005,,,MONTHS1-59,0,0.02233,,,
2011,AFR,COG,MONTHS1-59,0,0.01683,,,
2013,AFR,MLI,MONTHS1-59,0,0.00998,,,
2000,AMR,HTI,MONTHS1-59,0,0.04022,,,
2011,AFR,GIN,MONTHS1-59,0,0.01797,,,
2008,EUR,MNE,MONTHS1-59,0,0,,,
2009,SEAR,THA,MONTHS1-59,0,0.00642,,,
2001,WPR,FSM,MONTHS1-59,0,0,,,
2005,WPR,NZL,MONTHS1-59,0,0,,,
2012,AMR,SUR,MONTHS1-59,0,0,,,
2006,AFR,ZWE,MONTHS1-59,0,0.0196,,,
2005,AFR,CPV,MONTHS1-59,0,0,,,
2013,AMR,VEN,MONTHS1-59,0,0,,,
2012,AFR,COM,MONTHS1-59,0,0,,,
2010,SEAR,TLS,MONTHS1-59,0.1,0.06344,,,
2010,,,MONTHS1-59,0,0.01366,,,
2012,,,MONTHS1-59,0,0.00725,,,
2001,EUR,AND,MONTHS1-59,0,0,,,
2004,WPR,KOR,MONTHS1-59,0,0,,,
2001,,,MONTHS1-59,0,0.01308,,,
2010,AMR,PER,MONTHS1-59,0,0,,,
2013,EMR,DJI,MONTHS1-59,0,0,,,
2012,AMR,HTI,MONTHS1-59,0,0.02134,,,
2007,WPR,SLB,MONTHS1-59,0,0,,,
2001,AMR,URY,MONTHS1-59,0,0,,,
2003,EUR,DNK,MONTHS1-59,0,0,,,
2007,WPR,PLW,MONTHS1-59,0,0,,,
2013,AMR,LCA,MONTHS1-59,0,0,,,
2009,,,MONTHS1-59,0,0.01289,,,
2004,AFR,MOZ,MONTHS1-59,0,0.01601,,,
2000,AMR,KNA,MONTHS1-59,0,0,,,
2001,WPR,NIU,MONTHS1-59,0,0,,,
2006,WPR,BRN,MONTHS1-59,0,0,,,
2009,,,MONTHS1-59,0,0.016,,,
2010,AMR,SLV,MONTHS1-59,0,0,,,
2013,AFR,CAF,MONTHS1-59,0,0.01916,,,
2003,SEAR,THA,MONTHS1-59,0,0.0086,,,
2000,EMR,AFG,MONTHS1-59,0,0.02141,,,
2012,,,MONTHS1-59,0,0.01994,,,
2006,,,MONTHS1-59,0,0.02449,,,
2005,AMR,DMA,MONTHS1-59,0,0,,,
2003,EUR,FRA,MONTHS1-59,0,0,,,
2001,AMR,GTM,MONTHS1-59,0,0.0181,,,
2002,EMR,KWT,MONTHS1-59,0,0,,,
2003,EUR,UZB,MONTHS1-59,0,0,,,
2005,AFR,DZA,MONTHS1-59,0,0.01576,,,
2012,SEAR,IND,MONTHS1-59,0,0.02822,,,
2013,WPR,WSM,MONTHS1-59,0,0,,,
2006,AMR,TTO,MONTHS1-59,0,0,,,
2007,AFR,ZMB,MONTHS1-59,0,0.01072,,,
2009,WPR,JPN,MONTHS1-59,0,0,,,
2012,AMR,GTM,MONTHS1-59,0,0.0118,,,
2008,AMR,GRD,MONTHS1-59,0,0,,,
2009,WPR,MYS,MONTHS1-59,0,0.00699,,,
2013,WPR,SLB,MONTHS1-59,0,0,,,
2006,EUR,LTU,MONTHS1-59,0,0,,,
2011,WPR,BRN,MONTHS1-59,0,0,,,
2007,WPR,TUV,MONTHS1-59,0,0,,,
2008,AFR,MRT,MONTHS1-59,0,0.01348,,,
2003,AFR,LBR,MONTHS1-59,0,0.02456,,,
2003,EUR,GBR,MONTHS1-59,0,0,,,
2005,EMR,AFG,MONTHS1-59,0,0.01576,,,
2003,,,MONTHS1-59,0,0.0272,,,
2005,,,MONTHS1-59,0,0,,,
2002,,,MONTHS1-59,0,0.01505,,,
2007,AMR,DOM,MONTHS1-59,0,0.03943,,,
2008,WPR,PHL,MONTHS1-59,0,0.01744,,,
2001,EMR,SAU,MONTHS1-59,0,0.00269,,,
2007,AFR,GNB,MONTHS1-59,0,0.01998,,,
2004,,,MONTHS1-59,0,0.0112,,,
2010,EMR,ARE,MONTHS1-59,0,0,,,
2006,,,MONTHS1-59,0,0.00994,,,
2001,EMR,IRQ,MONTHS1-59,0.1,0.05644,,,
2001,AFR,ZMB,MONTHS1-59,0,0.01304,,,
2010,SEAR,BGD,MONTHS1-59,0,0.00661,,,
2013,,,MONTHS1-59,0,0.00751,,,
2007,,,MONTHS1-59,0,0.02436,,,
2004,AMR,DMA,MONTHS1-59,0,0,,,
2000,EUR,AZE,MONTHS1-59,0,0,,,
2007,AFR,ETH,MONTHS1-59,0,0.02354,,,
2003,EMR,IRN,MONTHS1-59,0,0.00994,,,
2000,WPR,WSM,MONTHS1-59,0,0,,,
2002,EUR,MKD,MONTHS1-59,0,0,,,
2012,WPR,LAO,MONTHS1-59,0,0.02013,,,
2012,WPR,FSM,MONTHS1-59,0,0,,,
2013,WPR,TUV,MONTHS1-59,0,0,,,
2002,,,MONTHS1-59,0,0.01504,,,
2013,EUR,TJK,MONTHS1-59,0,0,,,
2011,EMR,AFG,MONTHS1-59,0,0.01144,,,
2000,WPR,NRU,MONTHS1-59,0,0,,,
2006,AMR,GTM,MONTHS1-59,0,0.01414,,,
2009,EUR,EST,MONTHS1-59,0,0,,,
2013,AFR,MUS,MONTHS1-59,0,0,,,
2001,SEAR,MDV,MONTHS1-59,0,0,,,
2013,EMR,BHR,MONTHS1-59,0,0,,,
2005,AMR,SUR,MONTHS1-59,0,0,,,
2001,AMR,BRB,MONTHS1-59,0,0,,,
2003,EUR,BEL,MONTHS1-59,0,0,,,
2009,EUR,POL,MONTHS1-59,0,0,,,
2011,EUR,NLD,MONTHS1-59,0,0,,,
2011,,,MONTHS1-59,0,0.0002,,,
2008,,,MONTHS1-59,0,0.023,,,
2009,EUR,CHE,MONTHS1-59,0,0,,,
2003,EUR,CZE,MONTHS1-59,0,0,,,
2011,AMR,SUR,MONTHS1-59,0,0,,,
2006,AFR,ERI,MONTHS1-59,0,0.00307,,,
2005,AFR,SLE,MONTHS1-59,0,0.01083,,,
2007,SEAR,PRK,MONTHS1-59,0,0.01883,,,
2008,AFR,LSO,MONTHS1-59,0,0,,,
2002,AFR,BWA,MONTHS1-59,0,0,,,
2013,WPR,PLW,MONTHS1-59,0,0,,,
2009,AFR,UGA,MONTHS1-59,0,0.01358,,,
2007,AMR,CHL,MONTHS1-59,0,0,,,
2010,AMR,PRY,MONTHS1-59,0,0,,,
2004,EMR,TUN,MONTHS1-59,0,0,,,
2001,EMR,SYR,MONTHS1-59,0.1,0.09398,,,
2009,EUR,BIH,MONTHS1-59,0,0,,,
2004,AMR,GUY,MONTHS1-59,0,0,,,
2001,EUR,MNE,MONTHS1-59,0,0,,,
2008,EMR,EGY,MONTHS1-59,0,0.00493,,,
2006,AFR,GHA,MONTHS1-59,0,0.00797,,,
2003,AFR,NGA,MONTHS1-59,0,0.01454,,,
2012,AFR,BEN,MONTHS1-59,0,0.01299,,,
2003,AFR,MOZ,MONTHS1-59,0,0.01698,,,
2010,EUR,RUS,MONTHS1-59,0,0,,,
2007,EUR,SVN,MONTHS1-59,0,0,,,
2009,WPR,FJI,MONTHS1-59,0,0,,,
2012,AMR,CUB,MONTHS1-59,0,0,,,
2009,AFR,SEN,MONTHS1-59,0,0.00978,,,
2002,,,MONTHS1-59,0,0.01252,,,
2008,AFR,SYC,MONTHS1-59,0,0,,,
2003,AFR,CIV,MONTHS1-59,0,0.01525,,,
2013,AMR,COL,MONTHS1-59,0,0.00915,,,
2008,EUR,TUR,MONTHS1-59,0,0.00129,,,
2008,EUR,NOR,MONTHS1-59,0,0,,,
2008,EUR,UZB,MONTHS1-59,0,0,,,
2004,EMR,JOR,MONTHS1-59,0,0,,,
2002,,,MONTHS1-59,0,0.0124,,,
2001,AFR,BWA,MONTHS1-59,0,0,,,
2004,AFR,COG,MONTHS1-59,0,0.01334,,,
2000,EUR,MNE,MONTHS1-59,0,0,,,
2004,,,MONTHS1-59,0,0.01443,,,
2003,EMR,TUN,MONTHS1-59,0,0,,,
2000,WPR,SLB,MONTHS1-59,0,0,,,
2006,WPR,NIU,MONTHS1-59,0,0,,,
2009,AFR,CPV,MONTHS1-59,0,0,,,
2004,EMR,AFG,MONTHS1-59,0,0.01727,,,
2006,WPR,TUV,MONTHS1-59,0,0,,,
2008,,,MONTHS1-59,0,0,,,
2006,SEAR,PRK,MONTHS1-59,0,0.01841,,,
2004,WPR,PNG,MONTHS1-59,0,0.02216,,,
2010,AMR,KNA,MONTHS1-59,0,0,,,
2012,EUR,MNE,MONTHS1-59,0,0,,,
2002,EUR,BEL,MONTHS1-59,0,0,,,
2007,WPR,TON,MONTHS1-59,0,0,,,
2013,SEAR,PRK,MONTHS1-59,0,0.02257,,,
2007,EUR,FRA,MONTHS1-59,0,0,,,
2010,EUR,CYP,MONTHS1-59,0,0,,,
2001,,,MONTHS1-59,0,0.02643,,,
2002,AFR,ZAF,MONTHS1-59,0,0.0236,,,
2001,AFR,LSO,MONTHS1-59,0,0,,,
2013,EUR,HRV,MONTHS1-59,0,0,,,
2000,,,MONTHS1-59,0,0.04362,,,
2001,EUR,SMR,MONTHS1-59,0,0,,,
2011,AFR,TCD,MONTHS1-59,0,0.02134,,,
2007,EUR,BLR,MONTHS1-59,0,0,,,
2000,,,MONTHS1-59,0,0.00051,,,
2000,AMR,JAM,MONTHS1-59,0,0,,,
2008,AFR,SSD,MONTHS1-59,0,0.00269,,,
2007,AMR,GRD,MONTHS1-59,0,0,,,
2012,EMR,PAK,MONTHS1-59,0,0.0095,,,
2011,EUR,FIN,MONTHS1-59,0,0,,,
2009,AFR,TGO,MONTHS1-59,0,0.00782,,,
2012,WPR,NIU,MONTHS1-59,0,0,,,
2010,,,MONTHS1-59,0,0.01515,,,
2004,AFR,MWI,MONTHS1-59,0,0.00572,,,
2012,AMR,BRB,MONTHS1-59,0,0,,,
2013,,,MONTHS1-59,0,0.014,,,
2013,EUR,BLR,MONTHS1-59,0,0,,,
